filename,ground_truth,default_output,default_cer,has_diacritics
crop_001773.jpg,"extracte vegetale, conservant: nitrit de sodiu. Poate conține","RECEIPT FORCEIPE, COMERNANT WITH BE SOLD PASTE COMT",55.74,True
crop_001774.jpg,"de citrice, acerola, arome, condimente, extracte de condimente,","BE AGAICE, NOROLA, AMOUNT, COMPLEASE, CONTURATE OF CON",52.38,False
crop_001775.jpg,"pulpă de vită, apă, sare, amidon de orez, proteine de vită, fibre","SALIPT BY WILL ADI, SAME ANDDOM DE OVERME OR FILL,",58.46,True
crop_001782.jpg,îngroșare: gumă de xantan; aromă. A se păstra la o temperatură de până la,"INGROGATE, PUMPE DE MULTAN, AROMA, A'RE",65.75,True
crop_001783.jpg,"sodiu; dextroză, usturoi prăjit, zahăr, gluten de grâu, extract de piper, agent de","SANDW.DETAZA, LISEMOI PRINT, ALLOR,",76.83,True
crop_001784.jpg,"ardei afumată (ardei, lemn de stejar de fum), agenți de afânare: difosfați, carbonați de","AMOUNTMENTS (AMER LAM DE ATERIAN TAM), AGENIDE RIBANG",62.5,True
crop_001785.jpg,"afumată (sare, fum de lemn de hickory), oțet de alcool. zahăr caramelizat, boia de","ALIMATI CARE, TIME THE LAM DE INCLONY), ARE ARE LOCOL,",60.98,True
crop_001786.jpg,"piper alb), pudră de roșii, dextrină de cartofi, zahăr brun (zahăr, melasă), sare, sare","DATE AND FOLLOW OR RECEIPT OR CONDITI, ADBIY DON (",77.01,True
crop_001787.jpg,"(conține grâu), condimente (piper negru, usutroi pudră, ceapă pudră, piper roșu,","(COMTIME GRILL) COMPLIMATE (GLOR REGIL, LATOR",68.75,True
crop_001788.jpg,"drojdie), uleiuri vegetale (floarea-soarelui, rapiță), făină de porumb, amidon","GOODLE, UBLON VEGETABLE (TRAKE) SOMELLU,",69.23,True
crop_001789.jpg,"Ingrediente: 60% buchețele de conopidă, apă, 10% pesmet (făină de grâu, sare,","INVOEDIENTE 80"" & AYOHENABLE COMPOID, BHD,",70.13,True
crop_001793.jpg,"conțin gluten și soia. A se păstra la loc uscat și răcoros, ferit de razele soarelui.",INATIN GLUTEN PI SOLA. A SE PASTA LA LOC USCAT,54.12,True
crop_001794.jpg,"Poate conține urme de țelină, muștar, semințe de susan, cereale care","PURTE CONTIME URME DE TELLING, MUSTAR, SEMINTE DE S",39.71,True
crop_001795.jpg,Ingrediente: usturoi granulat (care conține dioxid de sulf).,INGREDIENTS: USTUROI GRANULAT (CONTIME DIOX,33.33,True
crop_001799.jpg,"Ingrediente: lapte de vacă pasteurizat, sare, 1,6% piper, culturi lactice","INGRECIENTE INPRE DE FACE RESENTRI, SEE 16% PIPER",49.32,True
crop_001803.jpg,ascorbat de sodiu; conservant: nitrit de sodiu; culturi de maturare. din agricultură,"ACORDATE DE SDILO CONSERVANT: WITH DE SODUR, CULT",51.19,True
crop_001804.jpg,"Ingrediente: carne de porc, carne de vită, slănină, sare, condimente, dextroză, antioxidant:","INGREEMENTE RAME ARE PORC, CARE BE WILL, SDNINAL, S",59.78,True
crop_001833.jpg,"caise (75%), zahăr, agent gelatinizant: pectine, corector de aciditate: acid citric.","IN RELI AND COMT RELADINAL RECEIPE, CONDOR, DE CON",65.48,True
crop_001844.jpg,"îngroșare: gumă xantan, dextroză. Agitați bine înainte de utilizare.","INVOICE SUND WANTON, DEBITOZA, AGROTD BINE",64.71,True
crop_001845.jpg,"masă, amidon modificat, condimente (conțin muștar), agenti de","MASU AMOOR MODITION, CONDIMENTE (DOMIN MUSTON) OF",40.98,True
crop_001846.jpg,"masă, condimente, agent de întărire: clorură de calciu) (2%), sare de","(INCL) ORDIMENTE, AGENT DE INTOBIRE, DONUR",59.42,True
crop_001848.jpg,"cubulețe de ardei (13%), cubulețe de roșii (10%), ceapă, suc de roșii,",ADJATE OF ORDER (18) AIDULATE OF ROSE (10 %) GOOD,64.29,True
crop_001849.jpg,"Ingrediente: apă, zahăr, pastă de roșii dublu concentrată (14%),","INCOMPLETE CODE 20%, POSED DE ROBI DUDU CONCENTROND (",48.44,True
crop_001862.jpg,"Ingrediente: apă, boabe de soia (11%), sare de mare, din agricultura","INGRECIENTE: ADD, BOODE DE SOLD! (11 %), SORE",51.47,True
crop_001872.jpg,"proporții variate), extract din malț de orz, arome, emulsifiant:","PROPOTIL VALATE, ETTAX ON MAIL BE OZ, AOME",48.44,True
crop_001873.jpg,"glucoză-fructoză, uleiuri vegetale (floarea-soarelui, rapiță, în","PRINCOA THRIDZA, UELUN VEGETABLE (INNER SAKE",65.62,True
crop_001874.jpg,"Ingrediente: 50% zahăr, 30% boabe de porumb, sirop de","INGRECIENTE. 50% RATAT, 30% BOBILE BE POUND",41.51,True
crop_001915.jpg,"dioxid de titan, emulsifiant: lecitine din floarea soarelui, agent de glazurare: ceară de carauba",TABLE THE ENCLIANT RICE ON FOOD SOLD US NOT BE AGABLE COM BE COM,63.92,True
crop_001916.jpg,"(sirop de maltitol, aspartam, acesulfam K), corector de aciditate: carbonat acid de sodiu, colorant",SING & INDITION ISCRIPTION' INCLUSIT IT COMEAR OF REQUITE OR,74.75,False
crop_001917.jpg,"(4%), agent deîncărcare: carbonat de calciu, arome, agent de încărcare: fosfați de calciu, îndulcitor",A'S AGET BENDER ORDER DETAIL COME OVER OF INDRONE TODAY,69.31,True
crop_001918.jpg,"cu aromă de mentă cu îndulcitori. Ingrediente: îndulcitor: sorbitol, gumă bază, îndulcitor: xilitol",ON EVEN THE NOT FOLLOWMENT LEVELABLE INCLUDER SOLD COND TOTAL TOOD YOUR AND,77.78,True
crop_001946.jpg,urme de grâu și lupin. Pentru produsul,UME DE GRDU 9 TUPIN. PENTUN PRODUCT,26.32,True
crop_001948.jpg,"apă), apă, sare, drojdie. Produsul poate conține",GOLLOW AND SIDE DBOBILE PRODUCT POODE COMPINE,50.0,True
crop_001952.jpg,Pasteurizat. Ingrediente: secară integrală,"POSTERIZOT, INGREDIENTIC, SECORD INDEPURDS",35.71,True
crop_001977.jpg,"sare, stabilizator: carragenan, aromă,","SORE, STABILZATOR, CORROGENON, OROMO.",23.68,True
crop_001978.jpg,"zahăr invertit, praf de cacao (1,4%),","ZOHOR INVERIT, PROF DE COCOD (14 %),",24.32,True
crop_001979.jpg,"Ingrediente: lapte integral, sirop din","INGREDIENTE: LAPTE INTERNAL, SHOP OIN",13.16,False
crop_001996.jpg,"zahăr, stafide (4%), pudră de cacao, alune de pădure (1%), aromă, sare, extract",THANK STALDE (4) POOD BE GOODS ABARE BE PEDARE (,64.56,True
crop_001997.jpg,"amăruie (6,4%) (zahăr, masă dec cacao, dextroză, emulsifiant: lecitină de soia),","ONLINE (6.4 X) LAMOR MOST BE GOOD, DEBIT, EN",71.25,True
crop_001998.jpg,"apă, zahăr, acidifiant: acid citric.","APA, ZAHAR, ACIDIFIANT: ACID CITRIC.",5.56,True
crop_001999.jpg,"Ingrediente: 50% suc de portocale obținut din suc concentrat,",INGREDIENTE: 50% SUC DE PORTOCALE OBFINUT DIN S,24.59,True
crop_002007.jpg,mono-și diacetiltartric,WOMO-S! DIARCEULTARTRIC,30.43,True
crop_002008.jpg,acidului lactic cu mono-,ADDMULT ACTIC OU MONO-,29.17,False
crop_002011.jpg,agent de umezire (,AGENT DE UMEZIRE (,0.0,False
crop_002013.jpg,"hidrogenat) 19%, zahăr 7%,","MIDROGENAT(19%, ZAHAR 7%",19.23,True
crop_002014.jpg,: lapte degresat 69%,: LAPTE DEGRESAT 69%,0.0,False
crop_002016.jpg,", ulei de sâmburi de palmier (total",", ULET DE SANDURI DE PALMIER TOTAL",14.29,True
crop_002021.jpg,"de susan, lapte și gluten.","DE SUSAN, LAPTE SI GLUTTEN.",7.69,True
crop_002022.jpg,"Poate conține arahide, alte fructe cu coajă lemnoasă, semințe","PORK ONLINE ARCHICE, ALTE FURTE QU CONJAL EMMASAS",40.98,True
crop_002024.jpg,"Ingrediente: stafide 98,8%, ulei de floarea-soarelui, conservant:","INPRADIEMESE SLABLE PBS 8%, DATE DE HOARRA-S",63.08,False
crop_002029.jpg,"carbonat acid de sodiu, difosfat disodic), arome. Poate conține urme de fructe cu coajă","CARDONER ADD BE SOLD, DILASFAT DISODIC), AROME",57.47,True
crop_002030.jpg,"digliceride ale acizilor grași, lecitine (soia)), agenți de afânare (carbonat acid de amoniu","GELESIDE ARE ADDICY GRASI, LECITINE (SOLA",66.3,True
crop_002031.jpg,"măsline în proporții variate), proteine din lapte, sare, fibră de grâu, emulsifianți (mono- și","MASIDE IN PRODUCTI, PROTEINE DIN LAPTE, SARE, FIB",55.32,True
crop_002033.jpg,"cacao, unt de cacao, lapte praf, lactoză, unt concentrat, emulsifiant (lecitine (soia), aromă","CASH VALES NECELLABLE PROT, LACTOZA, UNT CONC",68.82,True
crop_002034.jpg,"grăsime 4,4%, amestec de ciocolată, ciocolată cu lapte și ciocolată albă 3% (zahăr, masă de","PRISURE 4/4%, AMESPEC DE DECOLATE, CHOCOTARA",62.64,True
crop_002041.jpg,"lapte), cheag microbian, acidifiant (acid citric).","TABLE) CHEAP MICROBIAN, ADDIFANT (ADD DTHO).",30.0,False
crop_002042.jpg,"Ingrediente: lapte de vacă pasteurizat, sare, culturi lactice (conțin","INGRECIENTEE TAPLE DE WAD RESIGNTAIL, SKE, ON",57.97,True
crop_002058.jpg,conservant (lizozim din ou). Declarație nutrițională per 100g: Valoare,CONSERANT IIRAZIM DIM QU) .DETAARATE NORTHORAL,52.86,True
crop_002059.jpg,"Conținutul total grăsime 29%. Ingrediente: 29% lapte, sare, cheag,","CONTIMUTOL TOTAL DE GASIME 29%, INDEPEDIENTRE DATE,",50.0,True
crop_002074.jpg,"oțet din alcool, amidon de orez, agent de îngroșare: gumă de xantan; condimente,","GST ON ALCOL, AMOUNT OR DICE, APPRIT OR INGROG",68.75,True
crop_002075.jpg,"Ingrediente: fileuri de hering 60%, pulpă de roșii 14%, apă, ulei de rapiță, zahăr,","INVOICE AMOUNT, TRANSIT BE INNING GOT 18, PULAS FOR FOR FULL",73.49,True
crop_002083.jpg,conține fragmente de sâmburi sau de coajă.,COMLINE TAGMEME DE SAMBUN SAU DE COOD.,28.57,True
crop_002084.jpg,"semințe de susan. În ciuda grijii deosebite acordate procesului de producție, produsul poate",AMOUNTS AGAIN IN ORIGINAL DESCIPTIVE CONDATE FOLLOW US ON,69.57,True
crop_002085.jpg,"(acid citric). Poate conține urme de lapte, arahide, soia, fructe cu coajă lemnoasă și","(EXCLUDING TO MAKE ONLINE NAME OF LOTO, MAILED, SOLD INVO",67.44,True
crop_002086.jpg,"griș de porumb, zahăr, amidon de porumb), căpșuni liofilizate 2,7%, aromă, acidifiant","GARDS PROGRAM, ARBAL, AMOUNTED PROMO, (DISCUN",70.59,True
crop_002087.jpg,"fulgi de grâu integral 9,5%, extrudate de cereale 5,2% (făină de grâu integrală 72%,","LILIP OVER SUBJINGGINAL 9/5%, KEMADATE OF GENERALS",70.24,True
crop_002088.jpg,"Ingrediente: fulgi de ovăz integral 50,6%, ulei de palmier, zahăr, sirop de glucoză,","INVOODIATE WITH ORN INTERIA S/6%, UEROE POINT",66.67,True
crop_002108.jpg,"Ingrediente: 75,6% ton dungat,","INGREDIENTE: 75,6 % TON DUNGAT,",3.33,False
crop_002119.jpg,"E954, taumatină E957), fructoză, acidifiant (acid citric),","BSA BUMBURIESY, FINDORA, ADDITION FOODIONA",68.97,True
crop_002120.jpg,"Ingrediente: apă, îndulcitori (ciclamați E952, zaharine","REPRESEIPENCE APR INDULATION (ORDAMAS) EPS2,ABUR",56.36,True
crop_002121.jpg,taumatină. Pentru îndulcirea produselor alimentare.,"BUMASINA, PENTU INDULORES PRODUCTOR ALIMERATE,",33.33,True
crop_002138.jpg,"zahar, lapte praf degresat, paprika, extract de drojdie.","ZALIAN"", LAPLE PRAP DEGREAT"", PAPRILA"", EXTR",44.64,False
crop_002139.jpg,"5% (ceapa, maltodextrina, sare, branza cheddar,","5% (CEAPA"", MALTODEXTRINA"", SARE, BRAHZA",25.53,False
crop_002141.jpg,"TOPPING DE CASCAVAL. Ingrediente: porumb 75%,",TOPPING DE CASCAVAL. INGROUNDTE: POUND 79%,22.22,False
crop_002160.jpg,"maltodextrină, aditiv alimentar - (E 407)",MULTOCK(RM) ADTRY AL MEHLAR-TE 407),43.9,True
crop_002161.jpg,"lactat de proteine, agent de îngroșare -","WERE BE PROTANE, AGENT DE INGROSARE -",27.5,True
crop_002163.jpg,"palmier și ulei de floarea-soarelui), antioxidant","INLINE: SIDE OR TRANS-BOARELLU, ANDX(DOM) :",63.27,True
crop_002164.jpg,din lapte este ulei rafinat deodorizat (ulei de,"ON HOME SIDE JUST RAILANT, DECOTORIZAL (DATE OR",55.32,False
crop_002169.jpg,concentrat cu zahăr,CONCENTRALT OU ZALHAR,21.05,True
crop_002172.jpg,"susan, ouă și nuci (migdale și alune de pădure).","SUSAN, OUA SI NUCI (MIGDALE SI ALUNE DE P",20.83,True
crop_002173.jpg,"Poate conține urme de proteine din lapte, semințe de","POATE CONFINE URME DE PROTEINE DIN LAPTE, SEMINTE DE",3.85,True
crop_002175.jpg,"busuioc uscat (0.7%), sirop din zahăr brun.","BUSUIOC USCAT (0.7%), SIROP DIN ZAHAR BR",9.3,True
crop_002176.jpg,"roșii uscate (2.9%), sare de mare, miere, drojdie,","ROSIL USCATE (2.9%), SARE DE MAKE, MIERE, DR",18.0,True
crop_002177.jpg,"făină integrală de grâu, tărâțe de secară,","FAIMA INTERRALA DE GRAU, TARATE DE SECARA,",23.81,True
crop_002178.jpg,"făinǎ de grâu, apă, făină integrală de secară,","FAIMA DE GRAU, APA, FAIMA INTERALA DE SECARA,",23.91,True
crop_002195.jpg,Ingrediente: 100% ulei rafinat de floarea soarelui,INVOLENTE: 100% ULET RAFINAL DE FLOAREA SARRILL,24.0,False
crop_002213.jpg,"potabila, alcool, suc de portocale concentrat 4,6%, glucoza, arome. tequila 0,3%]. Masa de","INITURIA, AMOUNTS ACCIDE PRONDAE COMEETANT E46",74.44,False
crop_002214.jpg,"shea, ulei de palmier nehidrogenate), aroma ""vanilină""], umplutura [zahăr, melasă, apă","SARA, USE OF PALMARY PERINDOGERATED, AMOUNT ""VALIA""",63.95,True
crop_002215.jpg,"ciocolată 62% [zahăr, masa de cacao, unt de cacao, echivalentul untului de cacao (unt de","EXCEIPT FOR TAXIAX, MASA DE GOOD, AND BE AGAIN,",70.45,True
crop_002216.jpg,GRASIMI VEGETALE IN COMPOZITIA UNTULUI DE CACAO. Ingrediente: masa de,GRASINI VEGETATE IN COMPORIA UNTUII DE COCAD,43.48,False
crop_002223.jpg,"ne, migdale, arahide, semințe de susan, lecitină de soia. A se păstra la tem-","RE, MIDDATE, ARCHADE, SEMINTE DE SUSAN, LEC",51.95,True
crop_002224.jpg,"digo). Poate conține gluten (de grâu), produse din ouă, produse lactate, alu-","GOOD, POUTE CONLINE QUTEN (BE ARDU), PRODISE",55.84,True
crop_002225.jpg,"aromatizatori, coloranți (antociani, extract de paprikă, curcumină, carmin in-","AMARTUARTOR, COLORANTI (AMTOCAN, EXTRACT DE",53.85,True
crop_002226.jpg,"(măr, portocale, vișine, lămâie,), glazurant (ceară de albine albă și galbenă),","(MAX, POTOCALE, VISINE, TAMABLE,, ALASURANT (CRE",53.16,True
crop_002227.jpg,"regulatori de aciditate (acid lactic, acid citric), sucuri concentrate de fructe 1%","REQUIRED DE ACIDICATE (ACID LACTIC, AND CHRIC), SU",49.4,False
crop_002228.jpg,"Ingrediente: sirop de glucoză, zahăr, gelatină, umectant sirop de sorbitol,","INGRECIENTER SHOP DE GLUROZA, ZAHAR, GELAT",52.0,True
crop_002231.jpg,"Poate conține produse din ouă, alune de pădure, migdale, arahide, semințe de susan. A se","PATE ONLINE PRODISE ON OUR, ALUME BE PADURE, MIDDABLE",50.0,True
crop_002232.jpg,"fermentare (carbonat acid de amoniu, carbonat acid de sodiu), ulei de floarea soarelui, arome, sare,","TERMENTATE (CARDAR AND BE AMPOIX, CarbonAT ADD BE SOLD),",56.0,False
crop_002233.jpg,"degresată 11%, lapte praf integral, ulei de cocos, emulgatori lecitine (conțin soia), agenți de","DEGREAS INI, TAPTE PARA INTERAL, UEL DE GOODS",62.11,True
crop_002234.jpg,"Ingrediente: zahăr, făină de grâu, grăsime vegetală (ulei de palmier nehidrogenat), cacao pudră","INDEPENDER AND BE GRSU, CREUME REGALS (UEL OF PALMI",62.11,True
crop_002236.jpg,"fructe cu coajă lemnoasă ,soia.","FRUCTE CU COAJA LEMOAASA, SOLA.",22.58,True
crop_002237.jpg,"vanilină. Poate conține urme de: ouă, semințe de susan,","VANILINA. POATE CONTIME URME DE: OUA, SEMINTE DE",21.82,True
crop_002238.jpg,"iodată, agent de afânare: bicarbonat de sodiu; scorțișoară,","IODATA, AGENT DE AGAINARE: BICARDONAT DE SODIU",32.2,True
crop_002239.jpg,"uscate (5,5%), ulei de palmier hidrogenat, sare alimentară","USCATE (5,5%), ULEI DE PALMIER HIDROGEN",32.76,True
crop_002240.jpg,"făină de ovăz (13,8%), unt din smântână dulce, prune","FAINA DE OVAZ (13,8%), UNT DIN SMANTANA D",32.69,True
crop_002241.jpg,"Ingrediente: făină de grâu calitatea întâi, zahăr cristal,",INGREDIENTE: FAINA DE GRAU CALITATEA INTAI,34.48,True
crop_002243.jpg,"din soia, E476; vanilină), zahăr, stafide, acidifiant acid citric. Cacao - 13% min.","DRYOUR, S/B, WMMIMO, ARTHOR SOLIMA,",81.93,True
crop_002244.jpg,"echivalent al untului de cacao (ulei de palmier, ulei shea), amulsifianți: lecitină",RECEIPT FOR NOT IMOUNTED FOR CARCO (ONE FORLINE FOR FILLES,74.7,True
crop_002245.jpg,"Ingrediente: prune uscate, glazură de ciocolată (zahăr, masă de cacao,","INVOODIENCE, PRIME USCATE, PLAZUARD DE CORDAID FA",50.0,True
crop_002247.jpg,"emulsifiant (lecitină din soia), sare iodată, aromă identic naturală lămâie.","EMULSHANT (ECIPIN) DIN SOLA), SARE TODAYA, AR",50.0,True
crop_002248.jpg,"praf de ou, agenți de afinare (carbonați de sodiu, carbonați de amoniu),","PRAP DE OU, AGEN(DE ANNAME (CARDONATI DE SDIL",47.22,True
crop_002249.jpg,"de palmier, apă, sirop de zahăr invertit [zahăr, apă, acidifiant (acid citric)],","DE PAIMLE, ADJ, SHOP DE ZAHAR INVENTIT (ZAHR",55.0,True
crop_002250.jpg,"Ingrediente: Făină albă de grâu, zahăr, ulei rafinat, dezodorizat, nehidrogenat","INGRECIENTE FAINI ABI DE GRAU, ZAHUR, U",58.23,True
crop_002270.jpg,Antioxidant: acid citric.,ANTIODDANT: ACID CLTRIC.,12.0,False
crop_002271.jpg,Ingrediente: Chipsuri din mere de soiuri roșii.,INGREDIENTE: CHIPSURI DIN MERE DE SOLURI ROYIT.,6.38,True
crop_002284.jpg,îndulcitor: sucraloză.,INDULOTOR. SUGRALOZA.,27.27,True
crop_002285.jpg,"cireșe liofilizate 1%,",CIRESE LIOFILIZATE 7%,13.64,True
crop_002286.jpg,"pudră de cacao degresată 2,7%,","PUDRA DE GACAO DEGRESATA 2.7%,",13.33,True
crop_002287.jpg,"masă de cacao, emulsifiant, lecitină (din soia); cacao","MASADE AGAO, EMULSIFANT, LECITINA (DIN SOLA",27.78,True
crop_002288.jpg,"de floarea soarelui, ciocolată 3,5% (îndulcitor: maltitol,","DE HOAREA SOARELU, CHOCOLATA 3.5% (IND",43.1,True
crop_002289.jpg,"porumb, făină de grâu, agent de întărire: maltitol; ulei","PORUNB, FAIMA DE GRAU, AGENT DE INTAINRE:",42.86,True
crop_002290.jpg,"tărâțe de ovăz, gluten (din grâu), fibre solubile de","TARATE DE OVAZ, GLUTEN (DIN GRAU), FIB",36.54,True
crop_002291.jpg,"Ingrediente: fulgi de ovăz din cereale integrale 25,7%,",INGREDIENTS: FULGI DE OVAZ DIN CEREALE INTERALE 25,12.73,True
crop_002292.jpg,Conține zaharuri naturale. Cu îndulcitori.,"CONTIME ZAHARURI NATURALE, CU INDULOTORI.",14.29,True
crop_002293.jpg,ciocolată și cireșe liofilizate. Fără zahăr adaugat.,DOCOLATA SI DRESE IIOPILIZATE. FARA ZAHAR ADANG,30.77,True
crop_002314.jpg,(curcumină). Poate conține urme de SEMINȚE,(CURCUMINA). POATE CONTIME URNE DE SEMINTE,11.9,True
crop_002315.jpg,"din ZER, aromă, condiment, colorant","DIN ZER, AROMA, CONDIMENT, COLORANT",2.86,True
crop_002316.jpg,"modificat din cartofi, extract de drojdie, produs","MODIFICAT DIN CARTOF, EXTRACT DE DROJDIE, PRODUCT",6.12,False
crop_002317.jpg,"floarea-soarelui, ulei de palmier, sare, amidon","MOAREA-SOARELUI, ULEI DE PALMIER, SARE,",19.15,False
crop_002319.jpg,"Ingrediente: amidon din cartofi (30%), făină","INGREDIENTS: AMIDON DIN CARTOF (30 %), FAINA",11.36,True
crop_002324.jpg,"acid citric, antioxidant: acid ascorbic. A se consuma de preferință înainte de: vezi","ADD DTHIC, AMTIONDANT: ADD ASCORDIC, A SE CONSIM",53.57,True
crop_002325.jpg,"RO | Ingrediente: Piersici, apă, zahăr, sirop de glucoză-fructoză, corector de","RO |INGRECIENTE: PERSONED, APB, ZAHAR, SHOP",56.41,True
crop_002330.jpg,"uscate 2.2%, zahăr, drojdie, usturoi uscat 0.6%, făină de","USCATE 2.2%, ZAHAR, DROBILE, USTURO",45.61,True
crop_002331.jpg,"emmental 15%, ulei de palmier, sare iodată, roșii","EMMENTAL 15%, ULEI DE PALMIER, SARE IODATA,",14.29,True
crop_002332.jpg,"usturoi. Ingrediente: făină de grâu, brânză","USTUROL. INGROUNDIENTE: FAINA DE GRAU, BRAH",25.58,True
crop_002366.jpg,smântână pasteurizată din lapte proaspăt de,SMANTANA PASTERIZATA DIN LAPTE PROASPAT DE,13.95,True
crop_002372.jpg,Ingrediente: suc de mere,INGREDIENTE: SUC DE MERE,0.0,False
crop_002382.jpg,"portocale 40%, suc de morcovi 10%,","PORTOCATE 40%, SUC DE MORCOVI 10%,",2.94,False
crop_002383.jpg,Ingrediente: Suc de mere 50% suc de,INPERCIENTE: SUC RE MERE 50% SUCHE,20.0,False
crop_002410.jpg,"xantan, mono și digliceride ale acizilor grași, fosfat de sodiu, alginat","KANTAN, MONO SI OGLICENIDE ARE ACZLOR GRAY",50.0,True
crop_002411.jpg,"pasteurizată din lapte de vacă, stabilizatori (amidon modificat, gumă","PASTERIZATE DIN LAMTE DE VACI,STABIZATION (",43.48,True
crop_002412.jpg,Smântână lichidă 20% grăsime UHT. Ingrediente: smântână,SMAMTANA HCHIDI 20% KRISINE UHT.INGREMIENTS,40.0,True
crop_002414.jpg,"extract de condimente, colorant: extract de ardei roșu.","T. EFFTOCI DE CONDIMENTE, COLORANT EXTRACT DE",38.18,True
crop_002415.jpg,"(0,5%), stabilizatori: E415, E412; emulsifiant: E452; condimente, acidifiant: E330;","(05%)STABIZATION: E415, E412, ENCLUSMENT E452,",56.63,False
crop_002416.jpg,"smântână (lapte), ulei vegetal de cocos, sare, pastă de tomate, ardei iute verde","SHOMPING (LAPTE), UEL VEGETAL DE GOODS, S",60.0,True
crop_002417.jpg,"ceapă, ardei iuți Jalapeno (1,8%), arome (lapte, potențiatori de aromă: E627, E631)","TEMPO ORDER ID: JALAPENO (1,8%), AROME (",60.24,True
crop_002418.jpg,"E452), ulei vegetal de răpița, crvena paprika (3,0%), amidon de porumb modificat,","E452, UELI VEGETAD DE RAPITA, CRAENA P",60.49,True
crop_002419.jpg,"preparat din brânză (10,0%) (brânză (lapte), săruri de topire: E331, E339, E450, E451,","PREPORT ON BRONZA (100%) (BRON20 (NAME), SDNUN DE",56.98,True
crop_002421.jpg,"cafeină. A se păstra la loc uscat și răcoros,",CATEINA. A SE PASTA LA IOC USCAF SI RACOROS,20.0,True
crop_002422.jpg,"E150d, acidifiant acid fosforic, arome inclusiv","E150D, ACIPANT ACID FOSFORIC, AROME INCLUSIV",8.51,False
crop_002423.jpg,"de glucoza-fructoza, dioxid de carbon, colorant","DE QUCOZA-FUNCTOZA, DIOXID DE CARBON, COL",19.15,False
crop_002424.jpg,"si indulcitor. Ingrediente: apă, indulcitor: sirop","SI INDULCTOR INGREDIENTTE: APA, INDULCTOR: SH",18.0,True
crop_002426.jpg,"de potasiu), corector de aciditate: citrat de sodiu.","DE POTASIU), CORECTOR DE ACIDITATE: CITRI DE S",13.46,False
crop_002427.jpg,"arome, inclusiv cafeina. Indulcitor: (aspartam, acesulfam","AROME, INCLUSIV CAFEINA, INDULCTOR: (ASPARIM",26.32,False
crop_002428.jpg,"carbogazoasa, colorant: E150d; acidifiant: acid fosforic;","CARBOGAZOASA, COLORANT: E150D, ACIDIMANT",33.33,False
crop_002430.jpg,Conține o sursă de fenilalanină.,CONTINE A SURSA DE FENILALANINA.,12.5,True
crop_002431.jpg,corector de aciditate citrați de sodiu.,CORECTOR DE ACIDITATE CITRATI DE SODIU.,2.56,True
crop_002432.jpg,"aspartam, acidifiant acid fosforic,","ASPARTAM, ACIDIFANT ACID FOSFORIC,",2.86,False
crop_002433.jpg,"ciclamat de sodiu, acesulfam-K,","DICLAMAT DE SODIU, ACCESULFAM-K,",6.45,False
crop_002434.jpg,"naturale, inclusiv cafeină, îndulcitori","NATURALE, INCLUSIV CAFEINA, INDULCITORI",5.13,True
crop_002435.jpg,"(0,5%), colorant E 150d, arome","(0.5%), COLORANT E 150D, AROME",3.33,False
crop_002437.jpg,"Ingrediente: apă, dioxid de carbon,","INGREDIENTE: APA, DIOXID DE CARBON,",2.86,True
crop_002441.jpg,"Poate conține lapte, arahide și varietăți de nuci.","POATE CONTIME LAPTE, ARAHIDE SI VARIETATI DE N",18.0,True
crop_002442.jpg,"substanță minerală (fier), vitamine (C, B3, B5, B6, B2, B9, D).","SUBSTANTA MINERALA (TER), VITAMINE (C, B3",41.27,True
crop_002443.jpg,"din trestie de zahăr, aromă naturală, antioxidant (extract bogat în tocoferol),","DIN TESTIBLE ZAHAR, AROMA NATURALA, AMTIOOD",54.43,True
crop_002444.jpg,"sirop de zahăr invertit, substanță minerală (carbonat de calciu), sare, melasă","SHOP DE ZAHAR INFURIT, SUBSTANTA MINERALA (CARD",48.72,True
crop_002445.jpg,"miere (3%), făină integrală de porumb (2%), făină integrală de orez (2%),","THIERE (3%), FAINA INTERALA DE PORUNB (2%),",50.68,True
crop_002446.jpg,"grâu (27,1%), zahăr, făină integrală de orz (15,7%), amidon din grâu,","GRAU (27,1%), ZAHAR, FAINA INTERGALA DE",53.62,True
crop_002447.jpg,"RO INGREDIENTE: făină integrală de ovăz (27,2%), făină integrală de",TOTAL INGREDIENTE: RAINA INTERALA DE OVAZ (27,50.75,True
crop_002448.jpg,Poate  conține lapte și varietăți de nuci.,POATE CONLINE LAPTE SI VARIETATI DE NUCI.,11.9,True
crop_002449.jpg,"(fier), vitamine (B3, B6, B2, B1, B9).","(HER), VITAMINE (83, B6, B2, B1, B",15.79,False
crop_002450.jpg,"în tocoferol), colorant (caroteni), arome naturale, substanță minerală","IN TOODEROL), COLORANT (CAROTENI), AROME NATUR",37.14,True
crop_002451.jpg,"bonat de calciu), sare, scorțișoară (0,4%), antioxidant (extract bogat","BONAT DE CALOW), SARE, SCORTSOARA (0.4%),",50.0,True
crop_002452.jpg,"orez (32,6%), zahăr, ulei de floarea-soarelui, agent de încărcare (car-","OREZ (32,6%), ZAHAR, UEL DE HOAREA - SOAR",50.7,True
crop_002453.jpg,"INGREDIENTE: făină integrală de grâu (42,4%), făină de","F INGREDIENTE: FAIMA INTERALA DE GRAU (42,",38.89,True
